Label,DC12vDC10,DC12vDC20,DC13vDC10,DC13vDC30,DC14vDC10,DC14vDC40,DC15vDC10,DC15vDC50,DC16vDC10,DC16vDC60,DC17vDC10,DC17vDC70,DC18vDC10,DC18vDC80,DC23vDC20,DC23vDC30,DC24vDC20,DC24vDC40,DC25vDC20,DC25vDC50,DC26vDC20,DC26vDC60,DC27vDC20,DC27vDC70,DC28vDC20,DC28vDC80,DC34vDC30,DC34vDC40,DC35vDC30,DC35vDC50,DC36vDC30,DC36vDC60,DC37vDC30,DC37vDC70,DC38vDC30,DC38vDC80,DC45vDC40,DC45vDC50,DC46vDC40,DC46vDC60,DC47vDC40,DC47vDC70,DC48vDC40,DC48vDC80,DC56vDC50,DC56vDC60,DC57vDC50,DC57vDC70,DC58vDC50,DC58vDC80,DC67vDC60,DC67vDC70,DC68vDC60,DC68vDC80,DC78vDC70,DC78vDC80
PTHR10231,0.0179529282477041,-0.263683130698186,-0.174758178252325,-0.073264969051163,-0.149857316506171,-1.40851382866688,-0.546107905308104,-0.447709719409322,0.0937220551077117,-0.175735468631672,-0.260465499719028,-0.0894396393545581,-0.860829417712835,-2.50537902418007,0.208611570846316,0.131526062858885,0.385311280545847,-1.63727705066986,0.124074709846215,-0.283475619384727,0.233483912861873,-0.512532012027636,-0.210644854606817,0.493296613997543,0.36578542374007,-2.23237420722265,-0.62274052235161,0.36969754737765,0.118878763918326,-0.668375845548568,0.116902151608548,-11.1640755676443,-0.0330515299270534,-2.09944937251459,-0.423698477580849,-1.40561616701725,-10.7310618458501,-0.696688304166684,0.151999280876252,0.0934269904425833,0.150376683721862,0.900440895629519,-0.37379113357624,-1.21840672126214,-0.688105900602482,-0.140625206380828,0.150698253344596,0.408767567702851,-1.11262899992712,0.468952990898013,0.600686252604764,-0.147307903122273,0.325754494052046,-0.0593178608733083,-0.164271383264835,0.641932968119927
PTHR11766,-0.917092548393384,0.697039280246261,-0.0831717361737797,0.105017908854852,-1.26708588957989,1.37991068644024,-0.103103786704601,-0.761577257789767,-0.60955585838538,-0.0754904063483882,0.16005061117266,-0.865402008933908,-1.83448852511887,-1.76274023071736,1.18029192229377,-0.536379605350706,1.16010614200543,1.26632459918883,0.680232772347329,-0.218667719042625,3.27599504462303,0.135467044213431,0.357379269965884,-0.0744351771715988,0.590994523023971,-1.48364461845531,-0.00190412116780929,0.0733480325706338,-0.198809521493174,-0.125292986072268,-0.321309980207597,1.010840010011,-0.450052173090867,-0.771657105289623,-0.00178635761131059,-1.32718337477893,5.72496345972012,-0.138633093372649,0.438257305062246,0.47748543042513,-0.00103459290534187,-1.16913980346448,0.509517676010733,-1.56661945360427,0.0603245291674803,0.616375742948064,-0.352270887276632,-0.785747409436331,-0.0153517789137345,-0.326543085611389,1.09467116454199,-0.776547972281559,0.659553462785566,-0.879593751484634,-0.0422435449576792,-0.745532361266972
PTHR11767,0.00876613029322094,0.453826548354076,-0.246785374101886,0.0617449455244993,0.0280640132481213,0.386333052672423,0.0463614305446016,-0.30762175863734,-0.0469710907721898,0.119594686571297,-0.0341797971190621,-0.00795658351055035,0.0310334696940394,-0.216735782157728,-0.0709234046373771,-0.124140621071399,-0.0184353574735759,0.294763185429855,-0.107961524826442,0.102590625273192,-0.569463855491715,-0.0613055564099546,0.299320571027746,-0.950046802285871,0.214964270671671,0.352351150496725,-0.174868983795869,-0.542024837549978,-0.188305108334946,-1.73614501999128,-0.0598385865921577,-12.2942394087183,-0.0239960461704993,-2.02949228365449,0.0529685362102597,0.0496824552825033,-10.2568002615926,-1.01633461930501,0.229549954430424,0.142706770404849,0.174259321864378,-0.949114409542438,-0.413633500268369,0.123691332837312,-1.26798362531868,-2.27009736099517,-0.138472503404526,0.197713190665256,-0.434133270409845,0.0889244769255023,0.368476193650058,0.0282422527522671,0.627918505546518,0.122785565123794,-0.308515370841576,-0.0458895418299774
PTHR12097,0.111361447249758,0.729041569581763,0.0358248758478788,-0.159836811149897,0.129730448125379,6.95442288376539,0.0636003841636394,0.259941261853117,0.200010047850158,0.331361845645014,-0.0555529145641907,1.37396692997078,-0.207724958690569,3.6630249347771,0.0693660336578375,0.231392307859957,-0.258455716382848,4.47442433125381,0.517857626227,-0.0541436934511515,-0.269104351686295,-0.268962673687333,-0.100387646952014,-0.154453739277498,0.0343787477635981,0.955538894654193,-0.276681884912281,1.55612926440024,0.524088919318568,-0.183383981514575,0.214306804222495,5.81711643741734,0.0336530510510123,4.54771787142625,0.0644656451592825,0.628514962934375,9.52982077126027,0.0296441389215355,0.669979509409156,0.030133051027964,3.29605643708697,0.221055958430705,2.2913429069446,-0.0422410504970969,-0.104435158405122,4.797205830958,-0.0259562658811573,0.869825240592078,-0.162182734564572,3.01369051918803,0.189362371415631,0.646533388329094,0.224686474578541,0.724060616124583,0.113412251518067,1.02328036156067
PTHR11880,-0.208090639990955,-0.185349340169815,0.442576632443136,1.72262527073783,0.496734469157673,-0.32294167860497,0.174584259154287,0.566672802304074,0.227500212901536,0.189669401014762,0.194687017967427,-1.3737367063573,1.00781963676813,0.258819186356364,0.10134228283865,0.999571780041326,0.118178892253412,0.00017506513789584,0.0661580646671012,0.660828522708184,-0.279530745750258,0.03001806037845,0.03124216939183,0.90773223596245,0.108005559563751,-0.113744223988075,2.11499783177788,0.393958520195822,2.37648667990311,0.488192233032093,0.693748640924231,0.757719331628377,0.313100493613579,2.66204380892427,0.0348960333738684,-0.131715639388534,3.53865902423091,0.253572955088487,-0.147895923676015,0.00887032893383235,-0.388229699198837,-0.456275373038447,0.372957620487165,-0.10779488720869,0.715827056902874,5.24845944984041,0.225926391781893,-2.92193897480275,0.426061784545054,1.42744891412845,0.356079518281551,-1.53567694576943,0.441774388605486,-0.379316805077148,-0.506951309021144,0.0419875400157189
PTHR10361,0.356347986302589,-0.663188302931132,0.355306194208657,-0.6993359105548,0.179309062372336,0.667996690441683,0.115755247165789,-0.384320201467491,0.19741942117431,0.710143457290893,0.357974912672449,-2.05419776723084,0.396488494474763,0.0197473423720376,-0.38256490315001,-0.240136859547676,-0.54142291798389,0.0244562176036965,-0.732664973126088,0.509559541634179,-0.568583923151561,0.973917283220467,-0.484959171866471,-0.660622478163741,-0.722119562525254,0.109740668915643,-0.0532606620450415,-0.316654625171971,0.346554168351506,0.0593996495269965,-0.643190167523143,-12.2710584279325,0.224115932569941,-1.27298668069201,0.0450597560039044,0.209250545371529,-9.65343629474635,-0.245378316553125,0.473045755458153,0.37969175883512,0.625756798797335,-0.477827885079569,-0.616455179672768,-0.289703217519084,0.150334011822828,-2.24691637467342,0.0393335824581151,-1.77703996188332,0.769135993499774,0.266643825132334,0.162430989905996,0.249928891923968,1.00053844079892,0.280823060051102,-0.0620488800270664,0.333365535680836
PTHR11885,-0.349706965406129,0.0806906574336784,0.0283540450542511,2.67446625730892,0.202282309556509,4.22627716157766,0.0020528291377124,-0.218533557187242,-0.223700835588261,-0.0810277699629578,0.237236050177414,-0.864268660655847,1.00290059906279,18.746313914981,0.159382825063478,2.32950555781966,0.131402889534278,6.14186027462508,0.107382070676385,0.0203936679863718,-0.272727487823243,0.154664537407421,0.186155960748537,0.382686771838227,0.156779833652513,10.6340725550809,2.38821205970059,0.344153562394731,-0.68239109971988,0.0309687794262881,1.14565655637421,1.17837871492535,0.0424454220985985,2.79197996398572,-0.220921438132013,4.96894743958884,1.76684850060607,-0.191848055672192,-0.0959227344593526,0.0695260730486468,-0.391963200130247,-0.283293093228106,0.0830045027278705,0.443803588208204,0.251000174529964,4.80675570253272,0.194343209336876,-0.547341931100396,-0.192402007474895,8.0302589067627,0.435555453367004,-1.76946567101703,0.395180993419151,6.40487608966858,-0.390976219315767,4.79981869056954
PTHR10366,0.578406604484172,0.12781980949841,0.43811818902178,-0.262489148846256,-0.305812924035398,0.828486218979305,0.00398319415135107,-0.294452029157447,0.0889833699813826,-0.176298822163586,-0.30168835166564,0.356168840048265,-0.970457416477869,-0.386723420629083,-0.0816925004904349,-0.377361696759021,-0.134200368072915,0.768151068452621,-0.0854401526799726,-0.207301893218424,0.422517346026519,-0.456165929965401,-0.257996108415764,0.673567857128,-0.028228748116357,-0.100847504077296,0.0368837612813061,-0.378056044492016,-0.870198077522713,-0.570839054896345,0.0661851012475775,4.7136167968532,0.255794118828052,3.08156237264591,-0.376236987355451,-0.300348598975873,4.14524305165905,-0.125639081681204,-0.282420786508427,0.0393575211688004,-0.253506913619552,-0.152241358055215,-0.55539941152764,-0.0881689763562298,-0.410769412681216,2.99340409421197,0.0904670738189301,0.175054322350855,0.0295419344373679,0.168590356539899,0.124804586907284,-0.263498022472318,0.065196616233033,-0.201367591865607,0.230301698855917,-0.175712227759422
PTHR10169,-0.83235714960748,0.438831328470522,-0.537269452853288,-0.54274240248627,-1.08551452246837,-1.87641959596704,-0.115614690798772,0.482289630259817,-0.702271549673545,-0.0997587084222821,-0.295386108993046,-0.303274867487471,-1.87493262595347,-0.77306714363306,0.656244782478934,-0.288413470531989,-0.154854103218281,0.478207049324959,-0.0663112886192553,-0.341818244741586,0.225121897660219,-0.149619420965679,-0.00981552866931423,-0.0379209564407984,-0.096061657253313,-0.423408776592428,-0.296940362822336,-0.37770113210666,0.789746138203497,-0.625022474830204,-0.338743622980111,-13.7392531503664,-0.0436875922672864,1.14583592551197,-0.319716675056941,-0.521436244059944,-11.7831806485429,0.317008305695833,0.276753019579142,-0.812110151303074,0.784576286935206,-0.202204853588007,-0.841315159586977,-0.376829790894378,-0.376270104604149,0.371048483655085,-0.197206846870131,-0.165816593570993,-0.230420309391567,-0.904332672483337,-0.988951695491494,0.216131035948858,-1.16213062414252,-0.216709031974159,0.353437966241062,-0.0770655024934499
PTHR10168,0.47075084775447,-0.738796843439486,0.598993863396062,-0.060028136040808,0.639621169773851,-1.08630095380938,-0.00594016850733958,0.193748708163425,0.652315149918826,-0.215411792740747,0.343624530864838,-0.379193678167025,0.37782596781795,-0.547910041320976,-0.474101491072307,0.332024529757694,-0.755318291466193,-0.516141864543158,-0.665674871076224,-0.0284451826479149,0.392467660986462,-0.260191963230161,-0.31893298211249,-0.0159858325861664,-0.676977824106231,-0.468141357752808,0.177392017800022,0.176856076704537,0.893632408292038,-0.125312525950588,-0.0601219965833922,-12.6585969845761,-0.0662379778950948,-3.34788593615705,0.198307849601043,-0.489200938438709,-16.6734179022309,0.0741198972679533,0.311107667967325,-0.0943033098629645,0.297311367402459,0.491301246788792,-0.857787293762065,-0.397859193469255,-0.138913592178213,0.171713260820647,-0.0163190662470199,-1.01137676822329,0.552237109922217,-0.683168020447193,0.41023821932927,-0.0720407024585654,0.150050275174852,-0.168272448644509,-0.0179210568789731,-0.17587619483007
PTHR11200,-0.109493852214815,-0.0184896711175448,-0.217581956769114,0.0749993535447473,-0.397618057694559,-0.155731828121956,-0.100139339892294,-0.516556651587161,-0.412017151801632,-0.0163830197439392,-0.195773197655629,-1.35251042106941,-0.552317908540847,-0.604856499689458,-0.131972346410486,-0.160692890203489,-0.11958656613714,0.770891780057882,-0.258206793676486,-0.132543965826453,-0.233388857814839,0.141183199012147,-0.180134339732425,-0.628917726581094,-0.126544777740593,-0.0248541587912381,-0.284045014005521,0.104577314181447,-0.190935355968978,-0.369026611472244,0.0652990094392105,-14.7735245789438,0.103937644983645,-0.673826996133915,-0.0217821901775416,-0.154725598333885,-14.3090021670372,-0.353459944231686,0.185932634521187,-0.0819609367072859,0.403994900675562,-1.23576647408875,0.21715826548615,-0.016101000750467,-0.34721365031558,-2.75042107540663,-0.171159097667451,-2.74588763423736,-0.713277453102411,-0.110384654403355,-0.0196707404045804,-1.09988478905205,0.0617315505350295,0.142424291593798,-0.770377599740928,-0.0577245718329899
PTHR12341,-0.0379877210619534,0.11271218579925,-0.164425087636584,-0.346428889676056,-0.0273470464940476,2.88783834595199,0.129722726243084,0.169409686956188,-0.163850629640487,-0.190521496820606,0.00919654300670161,0.186130740244048,-0.299965196163845,-0.385621647763017,-0.0160463652640188,0.19920699040593,-0.0162506133072342,1.95580833798229,0.0103258165640417,0.0300814051268866,-0.213342263688497,-0.393185479422382,0.13239664438761,-0.174686377044037,0.284642656303928,-0.325059893998441,-0.474939508983402,0.495833509759121,0.392741887404138,0.194222038190755,0.641688875290476,0.0153683783737419,0.591064843251306,2.57379947384179,0.0404222328554638,-0.0434985876194732,-10.5618796104822,0.32033147209171,0.816581124504733,-0.29679575883657,1.00612763851288,0.553772733308941,0.720878620143043,-0.326372320288207,0.0689532694717592,1.01307262313253,0.0521879055567916,0.753527020077697,-0.0724005828329218,-1.15820291822041,-0.0962963736482409,1.48626690621754,-0.301940953317228,-0.226285461938577,0.868834037619141,-0.706354406868279
PTHR20973,0.202661108041026,-0.509170032816431,0.67874153360685,0.0872476944091089,-0.430083539985984,-1.85841847247893,-0.530465554039348,-0.21121796577494,-0.0299108999317085,0.876725549316125,0.0881226750927212,0.286971544649847,-0.305240755841401,-1.92612120992164,0.588764461103528,0.379484486707296,-0.360444363857419,-2.26432107943129,-2.18087801233932,0.179805227278579,-1.31876985603302,0.649546722791326,-2.23435672263832,-0.416598665046792,-1.59867621131048,-0.122132489113819,-0.196546123111796,-0.54480483715883,1.53823782528078,-0.954758706293999,0.178673733017367,-6.41043391245393,0.093628919847092,-10.0421750396136,0.279038425453789,0.4037055666511,-13.879505070258,0.0883615500896848,-0.815793633677281,0.225486968350809,-1.29006941695032,0.290543297844305,-1.67503138840947,-0.695135797038338,-0.72445017945901,-6.41213137112588,-0.0769905651990572,-2.76558218729174,-0.736273804425281,0.131910748575275,0.442050419085913,1.22487725507982,0.977028091782243,0.539948578438981,0.816461212131377,0.789850781755862
PTHR11952,0.741164563795812,0.00939374812243371,0.263186243304167,-0.0913447893802915,-0.120852830959581,1.74661445896834,0.237936544156042,-0.12819714214284,0.37684446218857,1.03518493539325,-0.24893486635327,0.357616622407592,-0.688322515919786,-0.336073439848646,1.78223798635593,0.72431295629044,0.814285872923246,1.10256077311755,-0.0373037409689095,0.091682569127868,0.82327198285756,-0.0660722607246104,-0.0331237801095386,-0.117178753143226,0.361720000655469,-0.272324570119134,0.0956602772317959,-0.375948857443642,1.16110689988512,0.0647435559941946,0.38205560854159,-1.86979573873751,0.608214670182288,2.82863404043258,-0.451116839461582,-0.0277706666646848,5.38765366810956,-0.0413208172504326,0.295528566124713,0.274217073468845,0.271726661730177,-0.335492680489507,-0.538652940347645,-0.384098343816889,0.0458691728912886,1.75044569023362,0.0138872076115627,0.54464419426626,0.0267948980800465,-0.106540799477651,0.380760028495906,0.682997336782529,0.571557817943313,-0.201433166123953,0.836666171254353,-0.112290222790854
PTHR21576,0.945329176270189,0.151592323916681,0.61581337411468,0.315754999831152,1.65630493214392,0.0250490874056309,-0.213458060429143,-0.365949438546782,0.562572641316032,-0.00407251684568574,0.393170948959407,-0.0483475978967942,2.18215555360071,-0.241849417498526,-0.13856949716382,-0.294250973890841,0.0380249720244661,-2.19591332988942,0.2356247726767,-0.189474791990361,-0.0125384603710127,-0.212901581053879,-0.0721941229844739,-0.490064606363954,-0.157292525617035,0.0328412018880201,-0.322384723153902,-0.696233750889665,-0.135012802614622,-0.149434649920404,0.0403587090714742,-13.2164365979572,0.146148823324249,-0.23210734597208,0.118411757260334,-0.174567232758368,2.95382714178568,-0.13170628098435,0.501469308445299,-0.0236413430721138,0.397300415590953,-0.028204268299604,1.19718951320061,0.139418032464042,-0.0143809975413891,-3.19229471165218,-0.0575128904324668,-1.22186649554524,-0.201916633332007,-0.0670809274399313,-0.0298741825291721,0.708161322710593,-0.102716665231555,0.0165788958946166,0.41160211769889,-0.461601373579318
PTHR10209,0.78192038280761,0.274650305879161,0.297636001477805,-0.310832998980179,0.391163625161786,-0.0443915302861622,-0.297898591186186,-0.243151524996802,0.238337180762235,0.200467813591587,0.0214407334828527,0.230499593486429,0.605992970641852,-0.460541065360527,0.990334332051102,-0.245621246299598,0.327412254952195,0.895866549094112,-0.432295098280711,0.0550898279054538,-0.202935951231044,-0.18967555594603,0.390783739316728,-0.587129369577733,0.382923582059217,-0.139520720497688,1.276363349117,0.291569000173973,-0.616547792397876,-0.867768712136196,0.41130623803477,-11.3701069962952,0.0581130784586151,-4.64868030323653,1.06578945156946,0.0452104419102997,-10.3658204575437,-0.321747785646262,0.507224918723916,-0.101070525651737,0.515628172114696,-0.199556573133338,0.756542260972576,-0.249194182649586,-0.661609536407383,-0.34665673458815,-0.0888259812282026,1.0665334837682,-0.61267223095781,-0.508281706399436,-0.0158362784972698,0.0901286716059818,0.219026701638953,-0.0223094190378362,0.000212408008201338,-0.472100053649403
